City,Region,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed,AQI,AQI_Category
Jaipur,Northern-India,2023-06-18,37.3,104.7,22.6,18.8,0.82,25.1,35.1,68.5,7.6,130.7,Moderate
Jaipur,Northern-India,2023-06-19,48.9,72.5,21.0,11.7,0.89,49.0,35.0,70.9,17.0,140.3,Moderate
Jaipur,Northern-India,2023-06-20,59.0,93.2,18.4,13.2,0.8,48.1,29.4,71.8,13.5,169.4,Moderate
Jaipur,Northern-India,2023-06-21,43.5,73.3,23.6,21.1,1.09,40.3,30.0,76.6,10.6,132.1,Moderate
Jaipur,Northern-India,2023-06-22,41.7,84.9,17.4,18.5,0.83,54.7,31.0,76.9,6.2,130.5,Moderate
Jaipur,Northern-India,2023-06-23,54.7,100.0,20.6,12.5,0.97,40.5,31.0,77.9,4.5,163.6,Moderate
Jaipur,Northern-India,2023-06-24,47.8,83.7,20.6,14.4,0.73,38.4,31.9,77.4,3.0,142.9,Moderate
Jaipur,Northern-India,2023-06-25,44.2,84.9,17.7,20.1,0.9,49.7,31.2,76.0,7.0,136.2,Moderate
Jaipur,Northern-India,2023-06-26,42.6,86.1,20.7,11.1,0.86,25.4,32.8,76.9,6.9,132.4,Moderate
Jaipur,Northern-India,2023-06-27,48.6,99.0,19.8,16.1,0.82,54.6,33.1,77.0,7.1,150.9,Moderate
Jaipur,Northern-India,2023-06-28,32.9,96.9,21.7,16.0,0.74,33.9,39.2,69.2,3.6,117.5,Moderate
Jaipur,Northern-India,2023-06-29,40.8,78.1,19.2,15.5,0.74,28.0,36.5,76.5,3.7,125.8,Moderate
Jaipur,Northern-India,2023-06-30,37.4,67.4,17.3,13.3,0.72,34.4,35.6,75.4,10.5,113.3,Moderate
Jaipur,Northern-India,2023-07-01,48.5,115.0,19.1,19.1,0.88,41.5,36.0,74.5,2.2,157.4,Moderate
Jaipur,Northern-India,2023-07-02,44.4,90.3,18.6,13.7,0.94,37.2,31.0,81.4,17.1,137.7,Moderate
Jaipur,Northern-India,2023-07-03,37.2,90.3,17.3,11.6,0.8,48.2,33.0,75.3,13.2,121.8,Moderate
Jaipur,Northern-India,2023-07-04,54.0,58.5,23.2,14.9,0.88,19.7,31.7,73.6,11.2,146.7,Moderate
Jaipur,Northern-India,2023-07-05,37.6,71.1,21.3,14.3,0.93,30.6,32.2,71.1,13.4,116.6,Moderate
Jaipur,Northern-India,2023-07-06,35.2,103.0,20.1,14.8,0.57,54.3,32.3,77.1,8.8,124.0,Moderate
Jaipur,Northern-India,2023-07-07,27.2,79.1,17.7,13.3,0.58,39.8,31.1,78.7,12.7,96.6,Satisfactory
Jaipur,Northern-India,2023-07-08,46.0,90.3,,17.4,0.83,27.9,31.7,80.6,3.5,142.4,Moderate
Jaipur,Northern-India,2023-07-09,52.9,84.6,18.3,19.2,0.88,41.0,32.5,70.5,17.8,154.2,Moderate
Jaipur,Northern-India,2023-07-10,39.8,86.2,14.9,12.9,0.92,36.5,34.0,72.3,10.7,125.1,Moderate
Jaipur,Northern-India,2023-07-11,40.8,84.6,17.8,11.7,0.7,42.1,34.4,78.0,9.3,127.2,Moderate
Jaipur,Northern-India,2023-07-12,35.6,79.5,14.8,12.1,0.73,37.0,37.4,80.2,7.1,113.4,Moderate
Jaipur,Northern-India,2023-07-13,50.1,84.0,15.6,17.0,0.77,37.0,36.7,77.8,7.5,146.9,Moderate
Jaipur,Northern-India,2023-07-14,34.5,113.9,19.9,15.8,0.7,59.1,33.4,77.9,5.8,127.2,Moderate
Jaipur,Northern-India,2023-07-15,32.5,84.1,17.4,15.7,0.75,30.5,32.8,77.4,6.6,110.2,Moderate
Jaipur,Northern-India,2023-07-16,47.2,92.2,17.7,16.5,0.82,42.7,31.3,75.6,5.5,144.6,Moderate
Jaipur,Northern-India,2023-07-17,39.5,92.1,22.6,16.8,1.13,56.3,32.8,74.1,12.3,129.9,Moderate
Jaipur,Northern-India,2023-07-18,37.1,69.7,13.8,13.5,0.85,39.1,33.4,78.9,9.5,112.5,Moderate
Jaipur,Northern-India,2023-07-19,38.6,76.6,19.5,16.4,0.75,36.4,35.0,78.5,10.7,120.9,Moderate
Jaipur,Northern-India,2023-07-20,48.4,62.4,15.3,12.4,0.85,51.9,32.5,70.2,11.4,133.8,Moderate
Jaipur,Northern-India,2023-07-21,,73.1,15.7,16.5,0.84,56.8,37.9,72.1,12.8,141.4,Moderate
Jaipur,Northern-India,2023-07-22,44.7,87.2,15.7,18.0,0.92,34.7,30.0,77.5,10.3,137.0,Moderate
Jaipur,Northern-India,2023-07-23,38.5,84.0,21.7,14.2,0.88,51.4,32.9,64.5,2.3,123.8,Moderate
Jaipur,Northern-India,2023-07-24,41.7,92.9,19.7,11.7,0.71,49.1,34.4,76.0,15.0,132.9,Moderate
Jaipur,Northern-India,2023-07-25,39.3,74.0,25.6,16.1,1.02,34.7,35.1,74.9,8.4,123.0,Moderate
Jaipur,Northern-India,2023-07-26,43.0,75.9,19.1,14.3,0.63,33.3,36.1,79.6,10.9,129.2,Moderate
Jaipur,Northern-India,2023-07-27,44.6,81.0,20.0,18.0,0.88,50.8,34.2,69.4,5.0,135.6,Moderate
Jaipur,Northern-India,2023-07-28,43.4,87.6,20.7,16.6,1.07,46.2,35.8,77.1,6.4,135.7,Moderate
Jaipur,Northern-India,2023-07-29,40.6,76.9,18.0,17.9,0.94,38.2,37.2,70.4,3.6,125.0,Moderate
Jaipur,Northern-India,2023-07-30,40.4,67.2,19.3,16.7,0.73,36.3,32.9,74.9,2.6,120.8,Moderate
Jaipur,Northern-India,2023-07-31,52.0,98.1,19.5,15.1,0.95,42.7,32.3,83.0,6.8,157.4,Moderate
Jaipur,Northern-India,2023-08-01,36.9,75.2,21.6,9.6,0.91,36.7,35.6,69.1,14.4,116.0,Moderate
Jaipur,Northern-India,2023-08-02,32.1,76.6,23.0,12.7,1.0,40.9,35.7,76.9,5.4,107.4,Moderate
Jaipur,Northern-India,2023-08-03,31.9,81.8,24.3,16.7,0.68,50.3,33.6,67.2,5.6,110.4,Moderate
Jaipur,Northern-India,2023-08-04,35.1,81.6,20.0,12.7,0.98,43.4,40.5,79.3,13.2,115.0,Moderate
Jaipur,Northern-India,2023-08-05,43.0,95.0,19.1,15.9,0.6,51.4,35.7,79.6,4.4,137.2,Moderate
Jaipur,Northern-India,2023-08-06,43.4,79.1,23.3,14.3,0.88,45.3,34.8,73.4,3.2,132.6,Moderate
Jaipur,Northern-India,2023-08-07,59.1,68.1,17.8,12.8,0.76,51.1,32.4,70.2,11.6,159.3,Moderate
Jaipur,Northern-India,2023-08-08,38.9,100.1,23.1,14.9,0.89,43.0,35.9,67.7,15.1,131.7,Moderate
Lucknow,Northern-India,2023-01-01,101.1,195.9,72.6,18.9,1.54,37.0,17.7,36.2,13.0,316.3,Very Poor
Lucknow,Northern-India,2023-01-02,98.9,214.1,63.7,35.7,1.16,61.9,15.9,34.4,11.0,319.5,Very Poor
Lucknow,Northern-India,2023-01-03,126.0,174.6,70.4,39.1,1.38,37.2,16.5,36.2,11.4,363.4,Very Poor
Lucknow,Northern-India,2023-01-04,103.8,198.2,60.7,28.6,1.53,47.2,17.1,34.6,14.2,321.3,Very Poor
Lucknow,Northern-India,2023-01-05,140.3,200.6,79.4,35.3,1.51,40.9,13.7,32.8,10.4,405.7,Severe
Lucknow,Northern-India,2023-01-06,98.7,250.2,74.3,27.2,1.49,42.2,17.5,41.2,7.5,335.0,Very Poor
Lucknow,Northern-India,2023-01-07,108.9,205.0,81.5,33.6,1.48,48.4,14.6,31.0,4.4,341.8,Very Poor
Lucknow,Northern-India,2023-01-08,98.3,206.9,77.4,30.4,1.31,33.3,16.8,33.3,3.0,318.5,Very Poor
Lucknow,Northern-India,2023-01-09,103.7,195.5,64.5,38.1,1.15,38.7,15.7,34.8,11.7,323.0,Very Poor
Lucknow,Northern-India,2023-01-10,132.6,222.1,84.3,30.0,1.22,,19.5,36.4,3.9,398.6,Very Poor
Lucknow,Northern-India,2023-01-11,126.3,199.0,70.0,30.8,1.37,22.0,11.7,34.3,12.2,371.9,Very Poor
Lucknow,Northern-India,2023-01-12,88.5,197.1,60.6,27.2,1.39,33.8,16.3,32.7,15.5,288.4,Poor
Lucknow,Northern-India,2023-01-13,117.9,207.2,91.3,33.6,1.28,40.0,16.6,25.6,3.7,364.5,Very Poor
Lucknow,Northern-India,2023-01-14,117.2,147.2,57.1,37.7,0.99,32.5,18.0,38.6,5.6,329.7,Very Poor
Lucknow,Northern-India,2023-01-15,,184.5,69.9,40.0,1.31,47.1,18.9,31.6,2.9,416.3,Severe
Lucknow,Northern-India,2023-01-16,102.6,204.6,74.0,23.9,1.44,27.0,15.6,32.7,6.2,324.2,Very Poor
Lucknow,Northern-India,2023-01-17,88.2,209.8,83.8,35.5,1.37,41.3,17.4,30.7,7.5,301.5,Very Poor
Lucknow,Northern-India,2023-01-18,106.0,196.7,92.6,41.3,1.51,39.4,16.9,30.6,4.7,337.3,Very Poor
Lucknow,Northern-India,2023-01-19,88.6,183.6,66.7,43.7,1.2,40.7,11.4,44.7,15.3,288.3,Poor
Lucknow,Northern-India,2023-01-20,140.6,234.7,70.0,30.8,0.81,45.2,14.2,42.2,4.2,416.4,Severe
Lucknow,Northern-India,2023-01-21,119.8,186.3,79.9,35.0,1.21,47.2,12.8,36.1,4.8,357.2,Very Poor
Lucknow,Northern-India,2023-01-22,100.4,213.2,52.2,38.1,1.44,43.2,14.4,33.7,10.6,319.5,Very Poor
Lucknow,Northern-India,2023-01-23,114.0,173.7,77.4,41.6,1.55,44.8,15.8,38.3,4.0,340.4,Very Poor
Lucknow,Northern-India,2023-01-24,92.4,202.3,78.3,24.7,1.3,52.2,17.7,36.6,10.6,303.4,Very Poor
Lucknow,Northern-India,2023-01-25,104.9,208.9,57.7,37.4,1.38,36.5,11.5,39.2,6.7,328.6,Very Poor
Lucknow,Northern-India,2023-01-26,100.5,155.1,60.8,37.0,1.02,41.1,17.0,36.9,5.6,298.7,Poor
Lucknow,Northern-India,2023-01-27,104.3,241.5,68.1,31.1,1.29,44.3,12.5,43.8,9.5,342.2,Very Poor
Lucknow,Northern-India,2023-01-28,101.6,165.7,73.9,19.2,1.19,40.6,17.5,35.7,3.3,305.7,Very Poor
Lucknow,Northern-India,2023-01-29,109.6,215.4,62.7,28.0,1.61,49.6,13.3,45.1,4.7,340.8,Very Poor
Lucknow,Northern-India,2023-01-30,108.9,146.1,78.1,34.5,1.38,50.6,13.5,32.0,4.9,317.4,Very Poor
Lucknow,Northern-India,2023-01-31,138.0,230.7,78.1,31.8,1.83,39.0,15.9,36.6,7.7,411.9,Severe
Lucknow,Northern-India,2023-02-01,113.4,155.5,77.4,24.5,1.39,33.6,17.4,44.7,9.8,328.5,Very Poor
Lucknow,Northern-India,2023-02-02,130.7,232.2,71.6,25.0,1.69,48.6,14.4,37.7,10.6,393.8,Very Poor
Lucknow,Northern-India,2023-02-03,91.9,228.6,104.0,32.1,1.11,43.8,15.8,30.4,9.5,322.1,Very Poor
Lucknow,Northern-India,2023-02-04,,139.9,85.7,32.8,1.22,39.7,15.4,43.9,10.4,342.8,Very Poor
Lucknow,Northern-India,2023-02-05,102.0,205.3,74.0,27.8,1.45,31.4,15.0,44.4,2.5,324.1,Very Poor
Lucknow,Northern-India,2023-02-06,114.6,234.1,65.3,31.0,1.09,43.2,,37.4,11.8,360.1,Very Poor
Lucknow,Northern-India,2023-02-07,121.8,171.5,,37.6,1.41,40.9,16.4,38.6,2.9,352.9,Very Poor
Lucknow,Northern-India,2023-02-08,119.6,186.3,67.2,35.5,1.25,44.7,16.2,36.8,13.1,352.9,Very Poor
Lucknow,Northern-India,2023-02-09,143.9,124.9,68.9,32.9,1.31,51.5,19.3,42.6,10.2,379.5,Very Poor
Lucknow,Northern-India,2023-02-10,91.6,181.2,63.9,,0.84,27.3,12.1,33.8,17.6,289.5,Poor
Lucknow,Northern-India,2023-02-11,110.0,239.4,48.9,21.7,1.22,50.1,13.5,35.8,3.1,345.7,Very Poor
Lucknow,Northern-India,2023-02-12,114.7,206.5,61.5,27.6,1.47,47.9,15.0,44.8,5.4,347.4,Very Poor
Lucknow,Northern-India,2023-02-13,97.3,172.9,59.8,36.5,1.3,41.6,17.5,44.0,10.3,298.8,Poor
Lucknow,Northern-India,2023-02-14,122.8,208.4,76.4,15.4,1.33,31.7,13.8,39.1,3.6,367.3,Very Poor
Lucknow,Northern-India,2023-02-15,124.2,147.8,69.0,28.6,1.24,36.3,16.8,37.6,10.8,346.4,Very Poor
Lucknow,Northern-India,2023-02-16,86.3,187.9,60.8,33.3,1.08,28.9,13.8,46.0,3.7,281.3,Poor
Lucknow,Northern-India,2023-02-17,127.4,202.3,72.2,33.7,1.45,39.9,14.3,33.8,12.9,376.9,Very Poor
Lucknow,Northern-India,2023-02-18,132.1,277.5,63.1,36.6,1.31,60.2,14.6,42.7,6.9,414.8,Severe
Lucknow,Northern-India,2023-02-19,70.8,162.7,71.3,38.9,1.26,43.7,10.6,44.7,2.3,243.0,Poor
Lucknow,Northern-India,2023-02-20,135.3,175.2,69.6,39.8,1.23,42.9,20.3,43.3,17.7,383.1,Very Poor
Lucknow,Northern-India,2023-02-21,99.5,207.1,50.7,27.3,1.29,34.1,16.5,35.4,9.8,312.4,Very Poor
Lucknow,Northern-India,2023-02-22,80.9,188.8,77.3,32.5,1.35,27.1,15.2,39.5,4.2,275.2,Poor
Lucknow,Northern-India,2023-02-23,104.2,218.5,74.2,28.5,1.31,37.4,15.6,35.4,5.2,334.2,Very Poor
Lucknow,Northern-India,2023-02-24,91.8,237.6,85.0,38.3,1.01,39.2,16.6,34.5,11.6,320.9,Very Poor
Lucknow,Northern-India,2023-02-25,115.0,189.8,68.2,32.5,1.11,43.3,16.8,42.0,4.4,344.3,Very Poor
Lucknow,Northern-India,2023-02-26,113.2,183.4,61.1,38.5,1.41,37.7,17.0,39.1,2.7,337.0,Very Poor
Lucknow,Northern-India,2023-02-27,115.9,166.8,66.3,37.1,1.0,33.6,16.6,47.4,15.5,337.5,Very Poor
Lucknow,Northern-India,2023-02-28,113.0,186.7,77.9,31.5,1.0,40.5,19.8,44.0,4.8,341.7,Very Poor
Lucknow,Northern-India,2023-03-01,113.2,204.9,77.9,32.8,1.09,34.9,14.8,40.0,7.8,349.7,Very Poor
Lucknow,Northern-India,2023-03-02,121.3,180.8,51.2,27.2,1.46,40.0,17.0,38.5,8.8,347.9,Very Poor
Lucknow,Northern-India,2023-03-03,94.3,166.9,57.3,23.9,0.67,33.6,14.1,44.5,7.8,286.8,Poor
Lucknow,Northern-India,2023-03-04,106.0,177.3,58.7,34.0,1.1,34.3,15.0,48.5,2.8,317.9,Very Poor
Lucknow,Northern-India,2023-03-05,113.3,158.7,71.2,28.9,1.2,40.2,17.6,53.2,3.9,328.5,Very Poor
Lucknow,Northern-India,2023-03-06,90.9,182.5,53.7,29.3,1.09,51.9,17.8,40.0,13.0,285.8,Poor
Lucknow,Northern-India,2023-03-07,104.6,155.1,74.4,23.9,1.3,51.3,15.4,38.1,8.8,308.8,Very Poor
Lucknow,Northern-India,2023-03-08,96.5,147.0,69.9,32.6,1.45,27.7,18.6,53.6,2.9,288.9,Poor
Lucknow,Northern-India,2023-03-09,83.9,196.9,55.1,28.4,1.2,44.4,17.3,43.8,4.5,277.2,Poor
Lucknow,Northern-India,2023-03-10,89.9,191.2,73.9,28.8,1.13,44.4,,47.2,11.9,293.2,Poor
Lucknow,Northern-India,2023-03-11,97.6,196.5,56.1,25.1,1.08,41.5,18.0,41.2,10.2,305.4,Very Poor
Lucknow,Northern-India,2023-03-12,104.3,220.3,84.0,41.9,1.15,38.5,18.2,38.0,3.6,340.8,Very Poor
Lucknow,Northern-India,2023-03-13,81.1,161.5,75.3,14.3,1.09,53.2,19.0,42.4,6.7,260.3,Poor
Lucknow,Northern-India,2023-03-14,93.6,157.2,55.2,31.8,1.21,43.1,17.9,40.1,14.9,282.4,Poor
Lucknow,Northern-India,2023-03-15,106.0,191.9,77.9,33.3,1.17,51.2,19.9,42.6,4.9,329.4,Very Poor
Lucknow,Northern-India,2023-03-16,120.3,194.0,68.7,21.5,1.26,51.3,19.5,38.9,10.4,355.2,Very Poor
Lucknow,Northern-India,2023-03-17,72.2,154.7,53.6,24.3,1.08,43.9,16.5,39.4,13.2,234.4,Poor
Lucknow,Northern-India,2023-03-18,98.6,166.4,75.0,28.6,0.98,57.9,13.7,49.1,4.6,301.8,Very Poor
Lucknow,Northern-India,2023-03-19,103.0,141.9,80.6,29.2,1.21,46.7,19.5,51.8,7.2,303.0,Very Poor
Lucknow,Northern-India,2023-03-20,84.6,186.8,46.0,23.1,0.9,32.6,14.5,49.3,20.3,270.9,Poor
Lucknow,Northern-India,2023-03-21,,163.1,59.4,23.7,1.37,57.2,20.5,47.0,6.3,279.6,Poor
Lucknow,Northern-India,2023-03-22,109.8,187.1,62.7,26.5,0.97,39.9,23.1,43.0,8.5,329.5,Very Poor
Lucknow,Northern-India,2023-03-23,97.7,156.3,57.8,28.1,1.13,64.5,18.5,57.9,6.5,290.7,Poor
Lucknow,Northern-India,2023-03-24,89.4,178.4,54.9,26.3,1.23,36.2,15.8,47.6,14.7,280.8,Poor
Lucknow,Northern-India,2023-03-25,99.1,195.9,,15.7,1.27,38.8,21.6,58.3,6.3,308.4,Very Poor
Lucknow,Northern-India,2023-03-26,110.2,196.4,62.1,31.6,0.99,47.1,17.0,42.4,13.9,334.9,Very Poor
Lucknow,Northern-India,2023-03-27,112.1,209.1,69.6,24.5,0.9,38.3,18.3,55.4,11.4,344.8,Very Poor
Lucknow,Northern-India,2023-03-28,79.3,112.7,47.5,28.2,1.09,53.4,19.0,51.2,13.9,231.5,Poor
Lucknow,Northern-India,2023-03-29,92.9,156.3,59.0,19.9,1.13,40.4,19.7,46.4,9.0,279.3,Poor
Lucknow,Northern-India,2023-03-30,94.7,177.5,57.5,23.2,1.12,22.6,19.3,45.6,8.5,291.7,Poor
Lucknow,Northern-India,2023-03-31,96.1,210.7,53.6,30.6,1.09,56.0,16.7,58.1,15.5,308.3,Very Poor
Lucknow,Northern-India,2023-04-01,79.4,115.2,54.6,28.1,0.72,42.0,20.7,46.8,3.5,234.7,Poor
Lucknow,Northern-India,2023-04-02,69.6,151.1,,21.3,1.02,44.5,22.7,53.9,2.2,228.6,Poor
Lucknow,Northern-India,2023-04-03,,150.8,59.0,18.3,1.1,43.7,18.9,53.2,16.7,277.5,Poor
Lucknow,Northern-India,2023-04-04,108.6,152.7,46.0,24.7,1.22,42.1,18.6,55.7,2.0,307.8,Very Poor
Lucknow,Northern-India,2023-04-05,81.0,142.2,51.5,24.9,0.69,30.5,,62.1,4.5,247.5,Poor
Lucknow,Northern-India,2023-04-06,99.9,131.4,71.3,26.0,0.93,41.5,23.3,52.9,7.1,288.8,Poor
Lucknow,Northern-India,2023-04-07,77.1,202.6,60.5,30.9,1.11,53.0,21.6,60.6,3.5,267.3,Poor
Lucknow,Northern-India,2023-04-08,66.2,183.2,58.8,22.9,1.15,55.5,19.2,55.4,4.6,234.5,Poor
Lucknow,Northern-India,2023-04-09,102.9,113.5,61.4,27.0,1.23,64.2,17.3,45.9,4.5,285.2,Poor
Lucknow,Northern-India,2023-04-10,101.4,168.4,59.2,21.0,1.08,48.3,25.2,54.8,5.2,302.2,Very Poor
Lucknow,Northern-India,2023-04-11,74.8,183.4,53.1,24.0,0.9,,22.1,49.2,8.7,251.2,Poor
Lucknow,Northern-India,2023-04-12,,145.7,51.7,,0.88,29.6,24.5,57.8,6.8,249.6,Poor
Lucknow,Northern-India,2023-04-13,71.8,132.4,43.9,21.7,0.8,54.3,21.7,58.2,12.0,221.2,Poor
Lucknow,Northern-India,2023-04-14,78.5,160.4,70.9,24.2,0.96,39.2,26.2,62.5,1.9,255.2,Poor
Lucknow,Northern-India,2023-04-15,79.5,139.2,47.7,21.9,1.03,30.4,24.2,58.1,10.6,241.3,Poor
Lucknow,Northern-India,2023-04-16,58.0,140.0,63.2,26.2,0.87,53.2,22.4,60.5,12.4,202.1,Poor
Lucknow,Northern-India,2023-04-17,70.0,160.9,34.1,20.8,1.15,49.2,22.7,58.3,4.1,225.7,Poor
Lucknow,Northern-India,2023-04-18,84.1,134.7,50.8,27.3,0.75,32.8,26.2,53.1,3.6,251.2,Poor
Lucknow,Northern-India,2023-04-19,,141.2,44.9,17.1,1.19,48.2,21.7,57.0,7.7,236.4,Poor
Lucknow,Northern-India,2023-04-20,64.4,172.9,41.3,22.8,0.93,64.5,22.7,61.2,9.6,221.4,Poor
Lucknow,Northern-India,2023-04-21,71.6,126.0,43.4,25.0,0.69,35.0,20.1,56.8,16.7,218.7,Poor
Lucknow,Northern-India,2023-04-22,83.1,104.9,48.9,25.2,0.86,43.3,27.5,53.7,7.6,236.2,Poor
Lucknow,Northern-India,2023-04-23,58.1,170.3,56.7,26.3,0.96,32.8,24.2,65.7,13.8,212.4,Poor
Lucknow,Northern-India,2023-04-24,85.9,152.9,42.2,15.4,1.04,42.9,26.9,61.4,5.7,257.2,Poor
Lucknow,Northern-India,2023-04-25,88.6,118.8,32.1,20.5,0.52,38.9,24.4,60.5,12.6,247.3,Poor
Lucknow,Northern-India,2023-04-26,61.8,154.2,42.9,18.8,0.77,43.5,23.8,61.0,7.3,208.1,Poor
Lucknow,Northern-India,2023-04-27,80.0,118.6,37.3,21.6,0.85,44.5,23.1,56.2,4.1,231.0,Poor
Lucknow,Northern-India,2023-04-28,76.4,122.8,55.9,23.9,0.69,38.2,23.8,50.6,12.8,231.1,Poor
Lucknow,Northern-India,2023-04-29,66.3,138.7,31.8,21.3,1.04,48.7,25.3,71.9,13.7,208.6,Poor
Lucknow,Northern-India,2023-04-30,71.0,93.2,37.7,15.0,0.71,63.3,24.8,58.5,13.8,200.6,Poor
Lucknow,Northern-India,2023-05-01,67.4,136.0,52.4,19.0,0.68,39.0,24.6,68.0,7.7,215.4,Poor
Lucknow,Northern-India,2023-05-02,,128.4,50.6,25.5,1.02,42.7,27.8,66.0,4.1,236.6,Poor
Lucknow,Northern-India,2023-05-03,71.2,122.7,57.7,18.1,0.87,64.4,,65.4,11.8,219.6,Poor
Lucknow,Northern-India,2023-05-04,78.3,96.6,44.8,18.9,0.71,63.4,23.3,65.6,13.2,220.2,Poor
Lucknow,Northern-India,2023-05-05,67.0,104.8,38.9,14.9,0.71,31.4,25.4,65.0,7.7,197.3,Moderate
Lucknow,Northern-India,2023-05-06,56.5,117.8,42.3,23.8,1.05,51.8,25.9,56.5,8.8,183.1,Moderate
Lucknow,Northern-India,2023-05-07,62.8,129.8,38.0,16.9,0.59,60.3,27.8,62.9,4.4,198.6,Moderate
Lucknow,Northern-India,2023-05-08,68.6,127.7,26.3,17.6,0.7,37.5,23.5,63.6,8.3,206.6,Poor
Lucknow,Northern-India,2023-05-09,66.5,98.3,56.7,20.6,0.57,41.4,22.8,66.3,5.0,200.0,Moderate
Lucknow,Northern-India,2023-05-10,59.3,116.6,39.1,19.0,0.76,48.9,26.6,65.3,13.9,186.6,Moderate
Lucknow,Northern-India,2023-05-11,49.6,102.9,40.1,19.4,0.77,29.4,28.1,70.8,9.2,161.3,Moderate
Lucknow,Northern-India,2023-05-12,43.2,100.8,34.7,21.6,0.76,35.8,25.4,66.6,3.7,145.7,Moderate
Lucknow,Northern-India,2023-05-13,70.0,91.5,40.8,19.9,0.78,38.8,25.9,60.2,12.6,199.7,Moderate
Lucknow,Northern-India,2023-05-14,64.3,108.8,38.2,14.7,0.73,34.5,24.7,62.4,14.3,193.0,Moderate
Lucknow,Northern-India,2023-05-15,67.3,102.5,33.6,13.9,0.82,41.5,27.4,71.4,4.9,195.2,Moderate
Lucknow,Northern-India,2023-05-16,55.4,93.7,29.3,14.0,0.79,53.8,25.8,62.2,2.1,165.5,Moderate
Lucknow,Northern-India,2023-05-17,,107.6,38.0,18.6,0.51,39.6,23.3,68.0,3.4,168.9,Moderate
Lucknow,Northern-India,2023-05-18,66.2,95.1,43.0,24.5,0.76,36.3,30.3,68.9,10.1,194.8,Moderate
Lucknow,Northern-India,2023-05-19,58.0,117.6,48.3,13.4,0.68,51.2,26.9,63.4,9.5,185.9,Moderate
Lucknow,Northern-India,2023-05-20,57.1,114.7,29.7,12.9,0.64,54.2,26.0,64.5,9.4,177.3,Moderate
Lucknow,Northern-India,2023-05-21,67.7,104.6,46.2,14.5,0.82,48.4,27.9,64.7,9.9,200.9,Poor
Lucknow,Northern-India,2023-05-22,49.8,103.0,34.6,13.1,0.81,35.7,28.6,58.1,9.7,158.7,Moderate
Lucknow,Northern-India,2023-05-23,55.8,113.1,32.2,20.6,0.53,51.7,28.5,64.5,15.0,176.3,Moderate
Lucknow,Northern-India,2023-05-24,64.4,98.9,45.3,13.2,0.76,28.4,30.8,67.4,4.2,191.0,Moderate
Lucknow,Northern-India,2023-05-25,53.0,126.8,34.1,14.2,0.62,57.7,29.0,61.5,13.9,175.0,Moderate
Lucknow,Northern-India,2023-05-26,64.8,98.8,40.1,10.8,0.62,55.8,28.9,68.0,12.3,189.7,Moderate
Lucknow,Northern-India,2023-05-27,70.0,118.1,45.6,,0.61,40.9,27.0,70.7,4.8,210.0,Poor
Lucknow,Northern-India,2023-05-28,38.0,85.5,27.9,16.3,0.78,42.3,28.8,62.1,7.3,125.6,Moderate
Lucknow,Northern-India,2023-05-29,44.3,105.6,34.8,14.2,0.69,59.1,31.5,68.1,11.9,148.6,Moderate
Lucknow,Northern-India,2023-05-30,55.4,72.2,30.7,15.5,0.73,53.5,28.6,72.1,12.3,157.6,Moderate
Lucknow,Northern-India,2023-05-31,56.9,67.0,35.0,20.7,0.76,51.0,31.5,63.8,2.3,161.0,Moderate
Lucknow,Northern-India,2023-06-01,58.6,93.7,32.0,15.0,0.61,45.0,30.0,69.1,4.7,173.2,Moderate
Lucknow,Northern-India,2023-06-02,49.7,83.4,37.6,18.6,0.51,52.5,31.1,78.3,6.6,152.8,Moderate
Lucknow,Northern-India,2023-06-03,44.2,115.3,36.2,17.5,0.57,45.5,30.1,66.6,12.1,153.2,Moderate
Lucknow,Northern-India,2023-06-04,54.5,96.7,35.4,16.1,0.55,41.0,29.4,67.0,8.1,167.0,Moderate
Lucknow,Northern-India,2023-06-05,55.6,94.3,36.4,13.9,0.63,38.7,27.6,74.4,8.8,168.2,Moderate
Lucknow,Northern-India,2023-06-06,70.5,99.6,40.2,15.3,0.58,60.4,28.5,74.4,6.0,203.1,Poor
Lucknow,Northern-India,2023-06-07,38.1,80.3,35.4,17.2,0.73,39.9,33.8,75.0,6.4,126.3,Moderate
Lucknow,Northern-India,2023-06-08,50.9,91.1,28.3,19.0,0.4,46.3,30.2,65.5,8.9,155.6,Moderate
Lucknow,Northern-India,2023-06-09,63.2,98.4,38.1,17.7,0.56,44.1,31.1,71.2,7.0,187.0,Moderate
Lucknow,Northern-India,2023-06-10,43.6,98.4,36.4,18.1,0.57,45.8,29.0,76.0,12.4,145.5,Moderate
Lucknow,Northern-India,2023-06-11,44.7,81.7,39.7,14.6,0.5,35.8,,65.9,6.6,141.4,Moderate
Lucknow,Northern-India,2023-06-12,42.2,71.8,42.6,13.4,0.56,48.2,31.8,60.8,8.2,132.8,Moderate
Lucknow,Northern-India,2023-06-13,56.1,98.4,25.1,14.6,0.61,60.8,29.6,74.0,6.9,167.7,Moderate
Lucknow,Northern-India,2023-06-14,46.6,95.0,22.8,12.9,0.56,35.7,37.0,70.5,16.6,145.2,Moderate
Lucknow,Northern-India,2023-06-15,37.5,109.3,30.9,12.5,0.52,56.5,34.2,71.6,10.9,134.1,Moderate
